capacity_output [kW],power_input [kW],condenser_water_temperature [DEG C],condenser_water_flow_rate [percent],evaporator_water_return_temperature [DEG C],evaporator_water_supply_temperature [DEG C],evaporator_water_flow_rate [percent]
31.52816327,9.423730122,29.71617107,0.956034758,10.77265306,8.183933457,1.009840716
31.52816327,9.38536731,28.63227302,0.896666572,11.02204082,8.303464693,0.984111193
31.52816327,9.347725435,28.4082134,0.943846885,11.27142857,8.373789792,1.006217747
31.52816327,9.310814111,28.00066573,0.972646985,11.52081633,8.76613673,0.968763416
31.52816327,9.274642952,31.42907144,0.941732662,11.77020408,7.935024094,0.973681389
31.52816327,9.239221572,27.07282223,0.986476643,12.01959184,8.345184757,0.960199626
31.52816327,9.204559585,28.29509108,0.899239646,12.26897959,8.180406936,0.953148556
31.52816327,9.170666607,24.35356685,1.000732278,12.51836735,8.714575687,0.947417615
31.52816327,9.137552251,27.30828835,1.033382726,12.7677551,8.402197558,0.942729823
31.52816327,9.105226131,30.19220384,1.015417029,13.01714286,8.104552425,1.014815763
31.52816327,9.073697862,29.63481965,1.036118414,13.26653061,8.617244154,1.026361144
31.52816327,9.042977058,28.99154677,0.970522634,13.51591837,8.147538025,1.097956348
31.52816327,9.013073333,31.17545461,0.958244553,13.76530612,8.554995521,0.97248508
31.52816327,8.983996302,26.12749097,1.030530607,14.01469388,8.469077052,0.972048916
31.52816327,8.955755579,29.88717474,1.025589265,14.26408163,8.439957994,1.027995227
31.52816327,8.928360778,27.32191927,0.956239985,14.51346939,8.13181067,1.021670955
31.52816327,8.901821514,28.58957347,0.96056056,14.76285714,8.619179482,0.857254363
31.52816327,8.8761474,27.81625478,1.029473512,15.0122449,8.498538262,0.944515808
31.52816327,8.851348052,30.75228392,1.004695077,15.26163265,8.324060509,0.92021748
31.52816327,8.827433083,26.8459975,0.956418829,15.51102041,8.339773461,0.83369506
31.52816327,8.804412107,29.67424443,1.009694636,15.76040816,8.086758006,0.933848712
31.52816327,8.78229474,28.8804003,0.962007563,16.00979592,8.444285067,0.956457216
31.52816327,8.761090595,25.08059418,1.019304425,16.25918367,8.345571603,1.036828945
31.52816327,8.740809286,29.81714043,0.993451245,16.50857143,7.987636441,0.986560341
31.52816327,8.721460428,28.52340817,1.002926289,16.75795918,8.573550052,1.001005923
31.52816327,8.703053636,28.78447505,0.964884355,17.00734694,8.202813458,1.037563083
31.52816327,8.685598522,28.63309475,1.046597978,17.25673469,8.070787085,0.981914004
31.52816327,8.669104703,26.54797518,0.980870307,17.50612245,8.66277174,1.016961534
31.52816327,8.653581791,29.8817507,0.945119782,17.7555102,8.186140229,0.960112766
31.52816327,8.639039402,27.76849928,1.026652556,18.00489796,8.566418685,0.838342993
31.52816327,8.625487149,31.5688565,0.937016216,18.25428571,8.907500158,1.001746143
31.52816327,8.612934647,30.40452527,1.080966684,18.50367347,8.568240029,0.972066154
31.52816327,8.601391511,29.85357391,0.932591884,18.75306122,8.35016258,0.93310771
31.52816327,8.590867353,30.29404791,0.982613585,19.00244898,8.339556915,1.02392447
31.52816327,8.58137179,28.90668584,1.016834912,19.25183673,7.881949257,0.915794328
31.52816327,8.572914434,31.18042086,0.954016335,19.50122449,8.358109064,0.926631993
31.52816327,8.565504901,29.570815,1.048532719,19.75061224,8.165074362,0.992720018
31.52816327,8.559152805,29.4170539,0.933966459,20,8.751326335,0.992521197
32.33142857,10.30755977,25.65888885,0.913729734,7.78,8.748807359,1.062917863
32.33142857,10.25956952,28.75657982,0.944429029,8.029387755,8.729379049,0.903440625
32.33142857,10.21220743,30.68120532,1.005237423,8.27877551,7.71472727,0.992840532
32.33142857,10.16548347,29.2573801,0.948298612,8.528163265,8.540554869,0.969120688
32.33142857,10.11940762,29.71693002,0.970895342,8.77755102,8.207429285,0.996194731
32.33142857,10.07398984,26.31249916,0.980044755,9.026938776,8.819242461,0.989247215
32.33142857,10.02924012,27.26089038,1.024568777,9.276326531,8.346288558,0.93909068
32.33142857,9.985168417,30.50776458,0.966580643,9.525714286,8.471595869,0.932281493
32.33142857,9.941784712,29.97212482,0.94266288,9.775102041,8.790196942,0.968478607
32.33142857,9.899098977,31.77779168,1.025976394,10.0244898,9.159331455,0.99131969
32.33142857,9.857121184,29.83886525,1.001749938,10.27387755,8.191558529,1.016363033
32.33142857,9.815861306,29.48656485,0.918868158,10.52326531,7.815780449,0.916428104
32.33142857,9.775329318,27.00270838,1.011744024,10.77265306,8.452575351,0.919274767
32.33142857,9.73553519,28.30545865,0.80591787,11.02204082,8.895545033,1.014708681
32.33142857,9.696488898,29.42673141,0.988525142,11.27142857,8.38996547,1.010732193
32.33142857,9.658200413,27.9118765,0.965161359,11.52081633,8.392223109,1.039141802
32.33142857,9.620679708,28.63800027,0.925252331,11.77020408,8.414697719,1.042167272
32.33142857,9.583936757,31.50950902,0.970627996,12.01959184,8.477423245,0.935811124
32.33142857,9.547981533,29.40830667,1.027992902,12.26897959,8.493645405,1.059553005
32.33142857,9.512824008,30.23830518,0.918200123,12.51836735,8.090578684,0.966226037
32.33142857,9.478474156,28.91679428,0.981675815,12.7677551,8.474073096,1.000923716
32.33142857,9.444941949,31.18100265,0.937978792,13.01714286,7.715228371,0.887348426
32.33142857,9.412237361,25.90709104,1.012081279,13.26653061,8.979888353,0.996137542
32.33142857,9.380370364,28.85280769,0.898450282,13.51591837,8.005886891,0.952822358
32.33142857,9.349350932,29.2223755,1.050094094,13.76530612,8.246909176,0.990144359
32.33142857,9.319189038,31.25183964,0.912035292,14.01469388,8.438064557,0.911890665
32.33142857,9.289894654,29.17591906,0.979932113,14.26408163,8.056669925,0.981558312
32.33142857,9.261477753,32.74159257,0.941590596,14.51346939,8.34999169,1.037003251
32.33142857,9.23394831,26.96338198,0.96872527,14.76285714,8.692251475,0.962820042
32.33142857,9.207316295,26.87301766,0.924363405,15.0122449,8.416636679,0.917822508
32.33142857,9.181591684,26.46558609,0.952019366,15.26163265,7.816800607,0.843059633
32.33142857,9.156784448,29.10730597,0.927276765,15.51102041,7.755352118,0.923056655
32.33142857,9.13290456,29.27734633,0.953100734,15.76040816,8.147528559,0.901226793
32.33142857,9.109961994,26.40872834,0.909269644,16.00979592,8.476304878,1.037081612
32.33142857,9.087966723,31.17155608,1.060400482,16.25918367,8.311057235,0.990660448
32.33142857,9.066928719,29.93778501,0.995974653,16.50857143,8.565614262,0.984677266
32.33142857,9.046857955,26.56603542,1.084070532,16.75795918,8.296808015,0.985778566
32.33142857,9.027764406,28.18267255,0.926339079,17.00734694,8.09491925,0.980078407
32.33142857,9.009658042,31.62646149,0.987499045,17.25673469,8.428803488,1.043747523
32.33142857,8.992548839,26.54346632,0.955724976,17.50612245,8.921906184,1.086589618
32.33142857,8.976446768,25.21471179,0.89932325,17.7555102,8.656911803,0.820479556
32.33142857,8.961361802,29.37630918,0.976346362,18.00489796,8.581634244,0.962319383
32.33142857,8.947303915,29.51896875,0.999759429,18.25428571,8.336212016,0.935740025
32.33142857,8.934283079,28.38747234,0.972399172,18.50367347,8.647993978,0.922066109
32.33142857,8.922309269,25.78962498,0.917247066,18.75306122,8.388665757,0.99845355
32.33142857,8.911392455,30.28162242,0.965380349,19.00244898,7.921506233,0.933090741
32.33142857,8.901542612,24.81736456,0.977742523,19.25183673,8.142444975,0.970707962
32.33142857,8.892769713,27.75727504,0.976980741,19.50122449,8.312306584,0.857273642
32.33142857,8.88508373,27.24617689,0.964134715,19.75061224,8.221972547,0.975319585
32.33142857,8.878494637,28.63446058,0.951702323,20,8.098573346,0.962906077
33.13469388,10.7213799,31.27342053,0.943697726,7.78,8.337577011,0.973894236
33.13469388,10.67146297,26.99304621,0.91710297,8.029387755,7.869852452,1.039213659
33.13469388,10.62219943,28.88472308,0.952791099,8.27877551,8.029660582,1.044143679
33.13469388,10.57359963,30.64557284,0.980054362,8.528163265,8.438198967,0.966273047
33.13469388,10.52567396,30.05713734,0.972702515,8.77755102,7.826706748,0.927823821
33.13469388,10.47843278,30.11639518,0.963540359,9.026938776,8.128743469,0.963323388
33.13469388,10.43188648,28.58289358,1.049152416,9.276326531,8.498385082,0.975057003
33.13469388,10.38604542,28.50489526,0.9078041,9.525714286,8.609329901,1.030417716
33.13469388,10.34091998,30.16022299,0.982314008,9.775102041,8.258758201,1.018176736
33.13469388,10.29652053,27.88077071,0.971953864,10.0244898,8.559810329,0.926943254
33.13469388,10.25285745,29.81187496,0.878218839,10.27387755,8.272632056,0.908759177
33.13469388,10.2099411,28.24216964,1.008431988,10.52326531,8.477658661,0.993116669
33.13469388,10.16778186,27.27459026,1.023597215,10.77265306,8.208860873,0.92791993
33.13469388,10.12639011,25.75548028,0.962076864,11.02204082,8.165880456,0.974451133
33.13469388,10.08577622,30.88917751,0.950207271,11.27142857,7.943155771,0.899347753
33.13469388,10.04595055,29.80301372,1.025583045,11.52081633,8.195607407,1.070050845
33.13469388,10.0069235,29.12920335,0.948539333,11.77020408,8.538980364,0.965448502
33.13469388,9.968705416,28.54418611,0.961050039,12.01959184,8.514498101,0.982330362
33.13469388,9.931306689,30.6690235,0.820747913,12.26897959,8.245081859,0.961962281
33.13469388,9.894737686,31.86165757,0.954229888,12.51836735,8.677946885,1.026563574
33.13469388,9.859008782,27.86820068,0.928844092,12.7677551,8.04761551,1.069421485
33.13469388,9.82413035,31.47503278,1.032054411,13.01714286,7.456835763,0.90808659
33.13469388,9.790112762,28.5754244,0.978504465,13.26653061,8.555363835,0.916022935
33.13469388,9.756966394,24.49287042,1.006303121,13.51591837,8.077633177,0.874787524
33.13469388,9.724701617,26.15592798,0.981319552,13.76530612,7.94194935,0.890062411
33.13469388,9.693328805,28.98659356,0.999971978,14.01469388,8.852780073,1.007423757
33.13469388,9.662858333,24.34559769,0.950176637,14.26408163,8.742842405,0.97390336
33.13469388,9.633300572,29.39938343,1.046350231,14.51346939,8.372274683,1.014732612
33.13469388,9.604665897,28.98296831,1.005689485,14.76285714,8.692092839,0.894460323
33.13469388,9.576964681,30.50761319,0.946134172,15.0122449,8.138308964,0.943903416
33.13469388,9.550207297,29.97373019,1.006895925,15.26163265,8.236238354,0.96819447
33.13469388,9.524404118,32.48418339,0.964583597,15.51102041,8.318598732,0.897278258
33.13469388,9.499565519,32.23615854,0.955119664,15.76040816,8.625132274,0.941318401
33.13469388,9.475701872,28.27463089,1.080861237,16.00979592,8.455840205,1.075614302
33.13469388,9.452823551,31.52203451,0.900883136,16.25918367,8.296412441,1.011199448
33.13469388,9.430940929,27.84839586,0.961334608,16.50857143,8.225342324,0.983562707
33.13469388,9.41006438,30.47804582,0.996327402,16.75795918,8.585906128,1.043105184
33.13469388,9.390204277,31.83344736,0.943141304,17.00734694,8.137100069,0.900417312
33.13469388,9.371370993,29.28614237,0.929895564,17.25673469,8.514010015,0.975053955
33.13469388,9.353574902,31.40526957,1.027902952,17.50612245,7.816134033,0.938386795
33.13469388,9.336826377,31.3235153,0.951286134,17.7555102,8.443810938,0.966414545
33.13469388,9.321135792,30.3615456,1.005313898,18.00489796,8.55940748,0.939363362
33.13469388,9.306513519,28.48244876,1.011795795,18.25428571,8.670068576,0.983293785
33.13469388,9.292969933,27.96077358,0.948294002,18.50367347,8.479479933,0.988863279
33.13469388,9.280515407,31.89638458,0.956768942,18.75306122,8.104681991,0.948303087
33.13469388,9.269160313,28.72414579,0.929875892,19.00244898,9.102832407,1.102862474
33.13469388,9.258915027,33.64268562,0.969522627,19.25183673,8.489554257,0.99653699
33.13469388,9.24978992,30.59164529,1.046660888,19.50122449,8.598097827,0.890324598
33.13469388,9.241795366,30.73061646,0.993494566,19.75061224,8.567642729,0.911198636
33.13469388,9.234941739,32.48800302,0.956953034,20,8.773273421,1.009255776
33.93795918,11.18088981,27.81791232,0.996298604,7.78,8.821049645,1.041076115
33.93795918,11.12883349,29.13859192,1.000963809,8.029387755,8.593428318,1.051788796
33.93795918,11.07745854,26.88465555,0.974287904,8.27877551,8.314448352,0.974821755
33.93795918,11.0267758,32.96323607,1.03322718,8.528163265,8.486869993,0.967756559
33.93795918,10.97679607,25.87344102,0.997150238,8.77755102,8.242153731,1.031905534
33.93795918,10.92753018,29.68392709,0.998474926,9.026938776,8.224873368,0.955430539
33.93795918,10.87898893,25.79868482,0.967497067,9.276326531,8.210747102,0.960609699
33.93795918,10.83118316,28.89147103,1.034369735,9.525714286,8.661235828,1.0470813
33.93795918,10.78412368,28.83922187,0.985773976,9.775102041,8.104890019,0.973366982
33.93795918,10.73782131,30.0296824,1.123926224,10.0244898,8.482826065,0.984985581
33.93795918,10.69228686,29.79607584,0.946990166,10.27387755,8.708628249,0.968219496
33.93795918,10.64753115,28.34434525,1.100921153,10.52326531,8.413410318,0.966308934
33.93795918,10.603565,29.53870562,0.953615228,10.77265306,8.314012188,1.023546313
33.93795918,10.56039923,30.44015971,0.940585694,11.02204082,9.126232268,0.994276603
33.93795918,10.51804466,30.55215254,0.972222762,11.27142857,8.373481522,1.001801105
33.93795918,10.4765121,29.40765808,1.102767735,11.52081633,8.695544,0.880409805
33.93795918,10.43581237,28.40518473,0.984878416,11.77020408,8.315777743,1.00011203
33.93795918,10.39595629,31.2505944,1.058633879,12.01959184,8.536924599,1.064858846
33.93795918,10.35695469,27.79449589,1.123319593,12.26897959,8.706391415,0.944453562
33.93795918,10.31881836,27.05464869,0.940296213,12.51836735,8.220922597,0.959525203
33.93795918,10.28155815,31.11875492,1.0475771,12.7677551,8.327351403,0.935646352
33.93795918,10.24518485,26.17264576,0.898642338,13.01714286,8.777155289,0.94576305
33.93795918,10.2097093,27.44644731,0.983605697,13.26653061,8.522958039,0.942883178
33.93795918,10.1751423,29.3695194,1.018835934,13.51591837,8.337031898,1.058792749
33.93795918,10.14149468,29.88161873,0.974011857,13.76530612,9.258468809,1.027197815
33.93795918,10.10877726,27.05299573,1.027665563,14.01469388,8.240891664,1.022985651
33.93795918,10.07700084,30.37140734,0.981242369,14.26408163,8.37237933,0.880937603
33.93795918,10.04617626,30.72348327,1.001111493,14.51346939,8.577243059,0.967633836
33.93795918,10.01631433,29.35265808,0.983806744,14.76285714,8.454049992,0.973688703
33.93795918,9.987425858,31.35426455,0.994429877,15.0122449,8.328777139,1.002749817
33.93795918,9.959521673,27.24560543,1.030671939,15.26163265,7.977204179,1.010790525
33.93795918,9.932612591,29.73682651,0.964122487,15.51102041,8.215698341,0.945800021
33.93795918,9.906709429,27.3973926,0.992724846,15.76040816,8.623727603,0.971478091
33.93795918,9.881823005,29.68894519,0.950132187,16.00979592,8.44491194,0.926411165
33.93795918,9.857964137,28.02488249,0.943237096,16.25918367,9.075467631,0.952698439
33.93795918,9.835143644,29.47789681,0.916570093,16.50857143,8.333128361,0.904641982
33.93795918,9.813372342,28.51494455,1.043306393,16.75795918,7.885330769,0.965232341
33.93795918,9.79266105,27.25820407,0.966185218,17.00734694,8.292895166,1.058094126
33.93795918,9.773020587,27.217595,0.99473164,17.25673469,8.963197697,0.946052678
33.93795918,9.754461769,25.72808003,1.063970849,17.50612245,8.737889087,0.914270568
33.93795918,9.736995416,30.03186675,0.951329422,17.7555102,8.600154136,0.971250359
33.93795918,9.720632344,30.5754836,0.929440887,18.00489796,8.560741831,0.994040128
33.93795918,9.705383372,28.67658536,1.059427839,18.25428571,8.675129311,1.017878098
33.93795918,9.691259319,28.61624456,0.979427538,18.50367347,7.886941745,1.01019549
33.93795918,9.678271001,31.50346674,0.937693518,18.75306122,8.404186447,0.945658727
33.93795918,9.666429238,29.39764079,0.964982485,19.00244898,8.135968556,1.000905636
33.93795918,9.655744846,29.58708244,1.025281996,19.25183673,8.234863889,0.842933514
33.93795918,9.646228644,27.29449496,0.898123645,19.50122449,8.20609579,0.943620609
33.93795918,9.63789145,29.93828434,0.97689524,19.75061224,7.98124423,0.997849604
33.93795918,9.630744082,28.89151545,0.942056998,20,7.996447065,0.981918237
34.74122449,11.68870163,31.53644627,1.002374066,7.78,8.306589699,0.94715639
34.74122449,11.63428102,29.95700165,0.986260341,8.029387755,8.626804434,0.971832582
34.74122449,11.58057274,33.06895535,0.92653298,8.27877551,8.591943825,0.944379713
34.74122449,11.5275881,29.26944528,0.943793571,8.528163265,8.169841205,0.897125419
34.74122449,11.4753384,28.5601595,1.000986542,8.77755102,8.53336081,0.964546072
34.74122449,11.42383495,30.04862382,0.981760522,9.026938776,8.783217807,0.940267742
34.74122449,11.37308907,28.10756487,0.999127438,9.276326531,8.199938849,0.986977486
34.74122449,11.32311207,26.95515352,1.054736484,9.525714286,8.082638994,0.93664616
34.74122449,11.27391524,27.47822659,0.976954433,9.775102041,8.038958935,1.035409057
34.74122449,11.22550992,30.02580752,0.945938722,10.0244898,7.746845655,0.910463201
34.74122449,11.17790739,26.67888055,0.895680728,10.27387755,8.324481472,0.875629464
34.74122449,11.13111897,32.82348047,1.04835229,10.52326531,8.322972297,0.921157802
34.74122449,11.08515598,25.96082618,1.028758271,10.77265306,8.439855043,0.919426276
34.74122449,11.04002971,26.89075904,0.943760921,11.02204082,8.617242501,1.029271077
34.74122449,10.99575148,29.68236349,0.958371563,11.27142857,8.055002147,0.932683263
34.74122449,10.95233261,26.3782604,1.022098173,11.52081633,8.12619063,1.077917257
34.74122449,10.90978439,27.77729192,1.011246565,11.77020408,8.9911621,0.948126729
34.74122449,10.86811813,32.25579227,1.001429665,12.01959184,8.098963449,0.923371193
34.74122449,10.82734516,27.6718594,0.849029871,12.26897959,8.029550036,0.898690078
34.74122449,10.78747677,25.72608477,0.968934461,12.51836735,8.250689763,0.828272393
34.74122449,10.74852427,26.42861632,0.966829702,12.7677551,8.607996177,0.888949786
34.74122449,10.71049898,31.22675545,0.924047996,13.01714286,8.599622869,1.037452535
34.74122449,10.6734122,27.9450001,1.005066396,13.26653061,8.126394867,0.926042582
